country	world_region	year	yearly_co2_emissions	energy_use_per_person	energy_production_per_person
Tunisia	Middle East North Africa	2002	20575.46129	791.55499	7e-04
Tunisia	Middle East North Africa	2003	20942.52777	807.17561	0.00066
Tunisia	Middle East North Africa	2004	21944.53367	844.39225	0.00069
Tunisia	Middle East North Africa	2005	22286.91777	822.65889	0.00067
Tunisia	Middle East North Africa	2006	22620.99897	857.91015	0.00066
Tunisia	Middle East North Africa	2007	23703.68002	877.15064	0.00078
Tunisia	Middle East North Africa	2008	24353.27101	905.17823	0.00074
Tunisia	Middle East North Africa	2009	24341.52126	870.04553	0.00075
Tunisia	Middle East North Africa	2010	27124.72221	966.76024	
Turkey	Europe Central Asia	1990	151632.51927	977.66314	0.00048
Turkey	Europe Central Asia	1991	158111.35671	947.75528	0.00047
Turkey	Europe Central Asia	1992	164056.46547	961.93098	0.00047
Turkey	Europe Central Asia	1993	171151.18286	1004.13582	0.00046
Turkey	Europe Central Asia	1994	167570.20371	976.48773	0.00045
Turkey	Europe Central Asia	1995	181051.16673	1052.69835	0.00045
Turkey	Europe Central Asia	1996	199685.30289	1126.18063	0.00045
Turkey	Europe Central Asia	1997	212179.15344	1166.22748	0.00046
Turkey	Europe Central Asia	1998	212213.89551	1169.88032	0.00047
Turkey	Europe Central Asia	1999	207974.30806	1131.09106	0.00044
Turkey	Europe Central Asia	2000	229978.74859	1201.08591	0.00041
Turkey	Europe Central Asia	2001	213660.89149	1094.1846	0.00038
Turkey	Europe Central Asia	2002	221158.63262	1139.352	0.00037
Turkey	Europe Central Asia	2003	236677.52055	1178.37969	0.00036
Turkey	Europe Central Asia	2004	244664.27413	1204.66666	0.00036
Turkey	Europe Central Asia	2005	264417.11877	1240.16527	0.00035
Turkey	Europe Central Asia	2006	281879.79288	1354.80701	0.00038
Turkey	Europe Central Asia	2007	312992.77019	1437.16343	0.00039
Turkey	Europe Central Asia	2008	309574.46009	1401.77556	0.00041
Turkey	Europe Central Asia	2009	315617.84689	1371.13034	0.00042
Turkey	Europe Central Asia	2010	314637.43978	1474.66818	0.00042
Tuvalu	East Asia Pacific	1990	7.334		
Tuvalu	East Asia Pacific	1991	7.334		
Tuvalu	East Asia Pacific	1992	7.334		
Tuvalu	East Asia Pacific	1993	7.334		
Tuvalu	East Asia Pacific	1994	7.334		
Tuvalu	East Asia Pacific	1995	7.334		
Tuvalu	East Asia Pacific	1996	7.334		
Tuvalu	East Asia Pacific	1997	7.334		
Tuvalu	East Asia Pacific	1998	7.334		
Tuvalu	East Asia Pacific	1999	7.334		
Tuvalu	East Asia Pacific	2000	7.334		
Tuvalu	East Asia Pacific	2001	7.334		
Tuvalu	East Asia Pacific	2002	11.001		
Tuvalu	East Asia Pacific	2003	11.001		
Tuvalu	East Asia Pacific	2004	11.001		
Tuvalu	East Asia Pacific	2005	11.001		
Tuvalu	East Asia Pacific	2006	7.334		
Tuvalu	East Asia Pacific	2007	11.001		
Tuvalu	East Asia Pacific	2008	11.001		
Tuvalu	East Asia Pacific	2009	11.001		
Tuvalu	East Asia Pacific	2010	7.334		
Tanzania	Sub Saharan Africa	1990	2112.69766	386.1783	0.00036
Tanzania	Sub Saharan Africa	1991	2255.45155	381.19702	0.00035
Tanzania	Sub Saharan Africa	1992	2178.03441	373.16377	0.00035
Tanzania	Sub Saharan Africa	1993	2426.98432	370.55674	0.00034
Tanzania	Sub Saharan Africa	1994	2065.28625	365.35876	0.00034
Tanzania	Sub Saharan Africa	1995	2435.70238	371.74747	0.00034
Tanzania	Sub Saharan Africa	1996	2529.54922	366.51397	0.00033
Tanzania	Sub Saharan Africa	1997	2825.29423	361.16586	0.00033
Tanzania	Sub Saharan Africa	1998	2483.52521	375.78246	0.00035
Tanzania	Sub Saharan Africa	1999	2459.89283	390.21806	0.00036
Tanzania	Sub Saharan Africa	2000	2573.05185	401.86014	0.00037
Tanzania	Sub Saharan Africa	2001	3042.09504	413.43929	0.00038
Tanzania	Sub Saharan Africa	2002	3489.81804	422.75423	0.00039
Tanzania	Sub Saharan Africa	2003	3689.24532	427.32187	0.00039
Tanzania	Sub Saharan Africa	2004	4235.12113	440.52054	4e-04
Tanzania	Sub Saharan Africa	2005	5364.49412	448.45023	0.00041
Tanzania	Sub Saharan Africa	2006	5883.80622	451.69039	0.00041
Tanzania	Sub Saharan Africa	2007	5715.07767	454.6441	0.00041
Tanzania	Sub Saharan Africa	2008	5942.26971	456.82352	0.00041
Tanzania	Sub Saharan Africa	2009	5698.58869	456.35647	0.00041
Tanzania	Sub Saharan Africa	2010	6846.34185	465.9295	
Uganda	Sub Saharan Africa	1990	763.8186		
Uganda	Sub Saharan Africa	1991	783.85021		
Uganda	Sub Saharan Africa	1992	802.15312		
Uganda	Sub Saharan Africa	1993	802.12103		
Uganda	Sub Saharan Africa	1994	711.74282		
Uganda	Sub Saharan Africa	1995	934.39076		
Uganda	Sub Saharan Africa	1996	1040.52747		
Uganda	Sub Saharan Africa	1997	1088.31868		
Uganda	Sub Saharan Africa	1998	1242.40705		
Uganda	Sub Saharan Africa	1999	1291.48129		
Uganda	Sub Saharan Africa	2000	1402.8670300000001		
Uganda	Sub Saharan Africa	2001	1469.28349		
Uganda	Sub Saharan Africa	2002	1509.10306		
Uganda	Sub Saharan Africa	2003	1577.96199		
Uganda	Sub Saharan Africa	2004	1681.98401		
Uganda	Sub Saharan Africa	2005	2106.28407		
Uganda	Sub Saharan Africa	2006	2470.64038		
Uganda	Sub Saharan Africa	2007	2817.62184		
Uganda	Sub Saharan Africa	2008	3054.75545		
Uganda	Sub Saharan Africa	2009	3249.33767		
Uganda	Sub Saharan Africa	2010	3768.2388		
Ukraine	Europe Central Asia	1990	706410.15042	4856.64201	0.00263
Ukraine	Europe Central Asia	1991	633056.66617	4852.50019	0.0023
Ukraine	Europe Central Asia	1992	589544.55694	4209.6108	0.00216
Ukraine	Europe Central Asia	1993	510619.11423	3728.58373	0.00195
Ukraine	Europe Central Asia	1994	419610.9221	3192.71499	0.0017
Ukraine	Europe Central Asia	1995	390185.00246	3177.78249	0.0016
Ukraine	Europe Central Asia	1996	351697.59372	2937.23576	0.00145
Ukraine	Europe Central Asia	1997	340522.38126	2836.17985	0.00148
Ukraine	Europe Central Asia	1998	328849.07144	2706.10486	0.0015
Ukraine	Europe Central Asia	1999	298449.26793	2718.95569	0.00153
Ukraine	Europe Central Asia	2000	285572.12504	2720.68821	0.00156
Ukraine	Europe Central Asia	2001	303809.25704	2755.63865	0.00158
Ukraine	Europe Central Asia	2002	295917.16501	2813.16144	0.0016
Ukraine	Europe Central Asia	2003	307270.68466	3025.13553	0.00167
Ukraine	Europe Central Asia	2004	310618.92954	3031.49789	0.0017
Ukraine	Europe Central Asia	2005	313376.58911	3033.18232	0.00173
Ukraine	Europe Central Asia	2006	332944.97924	2935.29006	0.00178
Ukraine	Europe Central Asia	2007	336641.84026	2996.21042	0.00176
Ukraine	Europe Central Asia	2008	325801.55025	2910.66159	0.00177
Ukraine	Europe Central Asia	2009	277522.36731	2487.03461	0.00168
Ukraine	Europe Central Asia	2010	294319.66754	2886.99199	
Uruguay	America	1990	3970.36243	723.93629	0.00037
Uruguay	America	1991	4531.23059	779.5131	0.00035
Uruguay	America	1992	5147.08753	855.23024	4e-04
Uruguay	America	1993	4442.84314	792.26401	0.00038
Uruguay	America	1994	4033.18313	751.25478	0.00037
Uruguay	America	1995	4562.23491	797.69629	0.00031
Uruguay	America	1996	5408.88441	873.07957	3e-04
Uruguay	America	1997	5517.62489	880.86255	0.00032
Uruguay	America	1998	5644.70361	900.88522	0.00037
Uruguay	America	1999	6686.51921	978.29149	0.00028
Uruguay	America	2000	5271.49017	931.36593	0.00031
Uruguay	America	2001	5034.65502	815.39528	0.00036
Uruguay	America	2002	4561.46577	763.09485	0.00037
Uruguay	America	2003	4531.48503	759.09447	0.00035
Uruguay	America	2004	5568.35107	863.78195	0.00026
Uruguay	America	2005	5730.46445	890.22648	0.00031
Uruguay	America	2006	6601.48734	957.07916	0.00024
Uruguay	America	2007	5951.37991	950.11479	0.00037
Uruguay	America	2008	8207.37897	1243.37491	0.00041
Uruguay	America	2009	7953.84085	1232.98194	0.00045
Uruguay	America	2010	6301.86698	1216.64198	
United States	America	1990	5125372.54507	7671.77307	0.00652
United States	America	1991	5075716.3955	7631.46781	0.00642
United States	America	1992	5178907.50351	7677.4014	0.00638
United States	America	1993	5285710.88781	7709.49659	0.00613
United States	America	1994	5379434.75876	7757.83082	0.00629
United States	America	1995	5441149.4305	7763.75511	0.00623
United States	America	1996	5629647.54152	7844.46827	0.00623
United States	America	1997	5706589.52281	7828.5811	0.00615
United States	America	1998	5754600.9382	7803.6976	0.00612
United States	America	1999	5834293.02972	7923.22389	0.00598
United States	America	2000	6002209.36441	8056.86385	0.0059
United States	America	2001	5904686.15226	7827.88633	0.00591
United States	America	2002	5947286.92932	7843.34485	0.00574
United States	America	2003	5996096.38565	7794.23553	0.00561
United States	America	2004	6110443.10877	7881.57864	0.0056
United States	America	2005	6135571.97364	7846.49969	0.00549
United States	America	2006	6055338.52124	7697.65254	0.00552
United States	America	2007	6132905.59684	7758.16599	0.00552
United States	America	2008	5933110.25066	7488.08192	0.00558
United States	America	2009	5498045.90043	7056.78365	0.00548
United States	America	2010	5704775.45581	7161.55336	0.00561
Uzbekistan	Europe Central Asia	1990	109947.26543	2260.76694	0.00188
Uzbekistan	Europe Central Asia	1991	112769.44387	2294.82412	0.00189
Uzbekistan	Europe Central Asia	1992	111203.62651	2110.49555	0.0019
Uzbekistan	Europe Central Asia	1993	115796.3313	2146.18312	0.00195
Uzbekistan	Europe Central Asia	1994	108204.14948	2082.15288	0.00205
Uzbekistan	Europe Central Asia	1995	103224.51079	1876.0406	0.00212
Uzbekistan	Europe Central Asia	1996	106105.47842	1903.22217	0.0021
Uzbekistan	Europe Central Asia	1997	107134.97816	1899.61377	0.00216
Uzbekistan	Europe Central Asia	1998	119043.30411	2077.57424	0.00226
Uzbekistan	Europe Central Asia	1999	122293.58329	2110.54877	0.00225
Uzbekistan	Europe Central Asia	2000	121544.08012	2063.58538	0.00222
Uzbekistan	Europe Central Asia	2001	123130.42992	2050.21917	0.00222
Uzbekistan	Europe Central Asia	2002	128044.42114	2109.31946	0.00222
Uzbekistan	Europe Central Asia	2003	126519.51856	2015.76731	0.00221
Uzbekistan	Europe Central Asia	2004	125679.04639	1964.1321	0.00222
Uzbekistan	Europe Central Asia	2005	116972.31592	1799.40318	0.00217
Uzbekistan	Europe Central Asia	2006	119796.45493	1815.94979	0.00223
Uzbekistan	Europe Central Asia	2007	119515.04615	1777.91477	0.00226
Uzbekistan	Europe Central Asia	2008	123436.61441	1823.31182	0.00231
Uzbekistan	Europe Central Asia	2009	106621.12954	1591.99108	0.00224
Uzbekistan	Europe Central Asia	2010	103666.29817	1512.82151	
St. Vincent and the Grenadines	America	1990	80.674	273.8445	
St. Vincent and the Grenadines	America	1991	84.341		
St. Vincent and the Grenadines	America	1992	84.341		
St. Vincent and the Grenadines	America	1993	102.676		
St. Vincent and the Grenadines	America	1994	121.011		
St. Vincent and the Grenadines	America	1995	128.345		
St. Vincent and the Grenadines	America	1996	132.012		
St. Vincent and the Grenadines	America	1997	132.012		
St. Vincent and the Grenadines	America	1998	161.348		
St. Vincent and the Grenadines	America	1999	165.015		
St. Vincent and the Grenadines	America	2000	146.68		
St. Vincent and the Grenadines	America	2001	179.683		
St. Vincent and the Grenadines	America	2002	187.017		
St. Vincent and the Grenadines	America	2003	198.018		
St. Vincent and the Grenadines	America	2004	220.02	608.22766	
St. Vincent and the Grenadines	America	2005	220.02	616.86339	
St. Vincent and the Grenadines	America	2006	220.02	644.54941	
St. Vincent and the Grenadines	America	2007	227.354	645.05428	
St. Vincent and the Grenadines	America	2008	227.354		
St. Vincent and the Grenadines	America	2009	311.695		
St. Vincent and the Grenadines	America	2010	220.02		
Venezuela	America	1990	121921.7259	2016.41092	0.00756
Venezuela	America	1991	115146.71587	2057.52601	0.00816
Venezuela	America	1992	105664.53461	2249.8211	0.00804
Venezuela	America	1993	124069.36128	2049.50392	0.00829
Venezuela	America	1994	129636.89096	2324.97455	0.00845
Venezuela	America	1995	132983.50871	2135.74076	0.00895
Venezuela	America	1996	122439.75606	2230.2127	0.00989
Venezuela	America	1997	133592.80918	2176.32671	0.01022
Venezuela	America	1998	166938.72731	2247.17913	0.00991
Venezuela	America	1999	172703.76888	2101.66606	0.00884
Venezuela	America	2000	151995.37613	2119.36275	0.00908
Venezuela	America	2001	172115.00149	2152.82309	0.00875
Venezuela	America	2002	192904.2264	2294.3539	0.00805
Venezuela	America	2003	191613.45811	2072.6634	0.00695
Venezuela	America	2004	151391.83944	2170.25323	0.00833
Venezuela	America	2005	163957.63042	2130.13839	0.00875
Venezuela	America	2006	169806.96548	2336.1537	0.00862
Venezuela	America	2007	161370.37526	2129.27857	0.00763
Venezuela	America	2008	179719.19811	2347.90181	0.00741
Venezuela	America	2009	180267.65613	2319.65371	0.00714
Venezuela	America	2010	189624.19326	2545.02735	
Vietnam	East Asia Pacific	1990	21217.20999	262.77897	0.00037
Vietnam	East Asia Pacific	1991	21280.34644	260.79105	0.00039
Vietnam	East Asia Pacific	1992	21341.20189	266.65149	0.00041
Vietnam	East Asia Pacific	1993	22729.20978	283.64915	0.00043
Vietnam	East Asia Pacific	1994	26039.92016	278.64529	0.00044
Vietnam	East Asia Pacific	1995	28546.84239	292.15191	0.00047
Vietnam	East Asia Pacific	1996	34050.80493	303.83302	5e-04
Vietnam	East Asia Pacific	1997	44345.47718	322.88924	0.00053
Vietnam	East Asia Pacific	1998	46592.9093	339.77045	0.00057
Vietnam	East Asia Pacific	1999	46696.20628	345.58908	0.00059
Vietnam	East Asia Pacific	2000	52374.94406	359.60331	0.00061
Vietnam	East Asia Pacific	2001	59577.92593	379.54658	0.00063
Vietnam	East Asia Pacific	2002	68717.58175	410.15045	0.00066
Vietnam	East Asia Pacific	2003	76339.50965	426.61015	0.00067
Vietnam	East Asia Pacific	2004	87872.15028	469.13557	0.00079
Vietnam	East Asia Pacific	2005	94936.72461	492.07245	0.00084
Vietnam	East Asia Pacific	2006	99211.53474	499.55593	0.00086
Vietnam	East Asia Pacific	2007	100659.73953	532.48782	0.00087
Vietnam	East Asia Pacific	2008	113337.20123	563.92796	0.00083
Vietnam	East Asia Pacific	2009	122933.4371	609.27614	0.00088
Vietnam	East Asia Pacific	2010	136224.53663	669.69992	
Vanuatu	East Asia Pacific	1990	66.006	159.06097	
Vanuatu	East Asia Pacific	1991	66.006		
Vanuatu	East Asia Pacific	1992	62.339		
Vanuatu	East Asia Pacific	1993	62.339		
Vanuatu	East Asia Pacific	1994	62.339		
Vanuatu	East Asia Pacific	1995	66.006		
Vanuatu	East Asia Pacific	1996	84.341		
Vanuatu	East Asia Pacific	1997	84.341		
Vanuatu	East Asia Pacific	1998	80.674		
Vanuatu	East Asia Pacific	1999	84.341		
Vanuatu	East Asia Pacific	2000	84.341		
Vanuatu	East Asia Pacific	2001	88.008		
Vanuatu	East Asia Pacific	2002	84.341		
Vanuatu	East Asia Pacific	2003	84.341		
Vanuatu	East Asia Pacific	2004	58.672	146.96733	
Vanuatu	East Asia Pacific	2005	58.672	143.34725	
Vanuatu	East Asia Pacific	2006	47.671	144.60979	
Vanuatu	East Asia Pacific	2007	99.009	159.47365	
Vanuatu	East Asia Pacific	2008	95.342		
Vanuatu	East Asia Pacific	2009	121.011		
Vanuatu	East Asia Pacific	2010	121.011		
Samoa	East Asia Pacific	1990	102.676	265.5752	
Samoa	East Asia Pacific	1991	106.343		
Samoa	East Asia Pacific	1992	110.01		
Samoa	East Asia Pacific	1993	110.01		
Samoa	East Asia Pacific	1994	113.677		
Samoa	East Asia Pacific	1995	117.344		
Samoa	East Asia Pacific	1996	124.678		
Samoa	East Asia Pacific	1997	128.345		
Samoa	East Asia Pacific	1998	132.012		
Samoa	East Asia Pacific	1999	135.679		
Samoa	East Asia Pacific	2000	143.013		
Samoa	East Asia Pacific	2001	146.68		
Samoa	East Asia Pacific	2002	146.68		
Samoa	East Asia Pacific	2003	154.014		
Samoa	East Asia Pacific	2004	150.347	313.56739	
Samoa	East Asia Pacific	2005	161.348	317.14767	
Samoa	East Asia Pacific	2006	165.015	315.13302	
Samoa	East Asia Pacific	2007	172.349	318.60079	
Samoa	East Asia Pacific	2008	179.683		
Samoa	East Asia Pacific	2009	187.017		
Samoa	East Asia Pacific	2010	187.017		
Yemen	Middle East North Africa	1990	9529.16499	214.64095	0.00079
Yemen	Middle East North Africa	1991	9136.05013	248.64389	0.00082
Yemen	Middle East North Africa	1992	9882.31727	257.90042	0.00068
Yemen	Middle East North Africa	1993	8633.07145	212.1062	0.00079
Yemen	Middle East North Africa	1994	8989.97163	211.17777	0.00117
Yemen	Middle East North Africa	1995	10360.6355	229.1453	0.00114
Yemen	Middle East North Africa	1996	10535.49212	225.55441	0.00111
Yemen	Middle East North Africa	1997	11325.27061	232.07186	0.00113
Yemen	Middle East North Africa	1998	12073.42411	240.80148	0.00111
Yemen	Middle East North Africa	1999	13735.89664	264.2356	0.00115
Yemen	Middle East North Africa	2000	14486.06505	272.66146	0.00124
Yemen	Middle East North Africa	2001	16029.78457	293.82205	0.00121
Yemen	Middle East North Africa	2002	15566.26727	276.51618	0.00118
Yemen	Middle East North Africa	2003	17096.48614	298.46737	0.00113
Yemen	Middle East North Africa	2004	18661.50551	316.51464	0.00103
Yemen	Middle East North Africa	2005	19811.05071	327.60949	0.00099
Yemen	Middle East North Africa	2006	21102.3189	340.88639	0.00088
Yemen	Middle East North Africa	2007	20735.97941	324.26736	0.00075
Yemen	Middle East North Africa	2008	22043.00867	332.42086	0.00067
Yemen	Middle East North Africa	2009	24271.07901	358.64239	0.00065
Yemen	Middle East North Africa	2010	23170.81979	338.26012	
South Africa	Sub Saharan Africa	1990	313228.41058	2471.59799	0.00311
South Africa	Sub Saharan Africa	1991	326335.87837	2518.11798	0.0031
South Africa	Sub Saharan Africa	1992	301614.94594	2290.66672	0.00298
South Africa	Sub Saharan Africa	1993	320971.24382	2395.38144	0.00311
South Africa	Sub Saharan Africa	1994	339081.75201	2420.08323	0.00316
South Africa	Sub Saharan Africa	1995	362157.46627	2498.89381	0.00326
South Africa	Sub Saharan Africa	1996	364297.23748	2504.90288	0.0032
South Africa	Sub Saharan Africa	1997	386015.93176	2527.93988	0.00334
South Africa	Sub Saharan Africa	1998	377621.1476	2471.47698	0.00333
South Africa	Sub Saharan Africa	1999	375137.0227	2464.32381	0.00329
South Africa	Sub Saharan Africa	2000	378564.56249	2424.88156	0.00325
South Africa	Sub Saharan Africa	2001	371820.88543	2461.02637	0.00319
South Africa	Sub Saharan Africa	2002	356649.18535	2384.13708	0.00313
South Africa	Sub Saharan Africa	2003	404504.01522	2518.33317	0.00329
South Africa	Sub Saharan Africa	2004	449446.38343	2716.29346	0.00334
South Africa	Sub Saharan Africa	2005	416265.18965	2678.55389	0.0033
South Africa	Sub Saharan Africa	2006	446988.28007	2625.79506	0.00326
South Africa	Sub Saharan Africa	2007	465180.83443	2775.61565	0.00325
South Africa	Sub Saharan Africa	2008	495047.24829	2950.15367	0.00328
South Africa	Sub Saharan Africa	2009	502670.68944	2852.09556	0.00323
South Africa	Sub Saharan Africa	2010	469219.15969	2768.09467	
Zambia	Sub Saharan Africa	1990	2407.76907	678.04145	0.00063
Zambia	Sub Saharan Africa	1991	2384.01878	679.00674	0.00063
Zambia	Sub Saharan Africa	1992	2426.09239	672.57373	0.00061
Zambia	Sub Saharan Africa	1993	2469.22109	657.31765	0.00062
Zambia	Sub Saharan Africa	1994	2394.97143	645.96674	6e-04
Zambia	Sub Saharan Africa	1995	2142.76516	640.678	6e-04
Zambia	Sub Saharan Africa	1996	1838.51062	618.6876	0.00058
Zambia	Sub Saharan Africa	1997	2355.56407	627.89316	0.00058
Zambia	Sub Saharan Africa	1998	2281.10396	616.82966	0.00058
Zambia	Sub Saharan Africa	1999	1779.64942	601.19485	0.00058
Zambia	Sub Saharan Africa	2000	1786.51815	600.03404	0.00058
Zambia	Sub Saharan Africa	2001	1886.43162	603.0789	0.00058
Zambia	Sub Saharan Africa	2002	1961.6654	607.72854	0.00058
Zambia	Sub Saharan Africa	2003	2077.28	612.03041	0.00058
Zambia	Sub Saharan Africa	2004	2105.95395	613.65238	0.00057
Zambia	Sub Saharan Africa	2005	2243.90316	617.71098	0.00058
Zambia	Sub Saharan Africa	2006	2233.51138	615.10711	0.00058
Zambia	Sub Saharan Africa	2007	1869.13616	599.10487	0.00057
