country_id	country	world_region	year	yearly_co2_emissions	energy_use_per_person	energy_production_per_person
geo	Georgia	europe_central_asia	2003	3773.343	628.99047	3e-04
geo	Georgia	europe_central_asia	2004	4323.393	655.00683	0.00029
geo	Georgia	europe_central_asia	2005	5067.794	677.93126	0.00022
geo	Georgia	europe_central_asia	2006	6149.559	732.95745	0.00021
geo	Georgia	europe_central_asia	2007	6420.917	818.55096	0.00024
geo	Georgia	europe_central_asia	2008	5166.803	745.54814	0.00025
geo	Georgia	europe_central_asia	2009	6241.234	778.16063	0.00029
geo	Georgia	europe_central_asia	2010	6314.574	795.28604	
gha	Ghana	sub_saharan_africa	1990	3817.347	361.69941	3e-04
gha	Ghana	sub_saharan_africa	1991	3934.691	364.0474	3e-04
gha	Ghana	sub_saharan_africa	1992	3982.362	366.70451	0.00031
gha	Ghana	sub_saharan_africa	1993	4547.08	373.77872	0.00031
gha	Ghana	sub_saharan_africa	1994	4954.117	378.60399	0.00031
gha	Ghana	sub_saharan_africa	1995	5276.813	386.10404	0.00031
gha	Ghana	sub_saharan_africa	1996	5610.51	389.55904	0.00031
gha	Ghana	sub_saharan_africa	1997	6365.912	397.3222	0.00031
gha	Ghana	sub_saharan_africa	1998	6402.582	409.9972	3e-04
gha	Ghana	sub_saharan_africa	1999	6549.262	415.65019	3e-04
gha	Ghana	sub_saharan_africa	2000	6288.905	331.40318	0.00031
gha	Ghana	sub_saharan_africa	2001	6919.629	325.2379	0.00031
gha	Ghana	sub_saharan_africa	2002	7422.008	315.11321	3e-04
gha	Ghana	sub_saharan_africa	2003	7631.027	290.54274	0.00029
gha	Ghana	sub_saharan_africa	2004	7348.668	282.90419	3e-04
gha	Ghana	sub_saharan_africa	2005	6992.969	273.19648	3e-04
gha	Ghana	sub_saharan_africa	2006	9358.184	283.53365	3e-04
gha	Ghana	sub_saharan_africa	2007	9827.56	276.22694	0.00029
gha	Ghana	sub_saharan_africa	2008	9138.164	269.14876	0.00029
gha	Ghana	sub_saharan_africa	2009	7708.034	284.11613	3e-04
gha	Ghana	sub_saharan_africa	2010	9955.905	302.17455	
gin	Guinea	sub_saharan_africa	1990	1004.758		
gin	Guinea	sub_saharan_africa	1991	1026.76		
gin	Guinea	sub_saharan_africa	1992	1059.763		
gin	Guinea	sub_saharan_africa	1993	1089.099		
gin	Guinea	sub_saharan_africa	1994	1250.447		
gin	Guinea	sub_saharan_africa	1995	1290.784		
gin	Guinea	sub_saharan_africa	1996	1364.124		
gin	Guinea	sub_saharan_africa	1997	1419.129		
gin	Guinea	sub_saharan_africa	1998	1503.47		
gin	Guinea	sub_saharan_africa	1999	1580.477		
gin	Guinea	sub_saharan_africa	2000	1642.816		
gin	Guinea	sub_saharan_africa	2001	1719.823		
gin	Guinea	sub_saharan_africa	2002	1804.164		
gin	Guinea	sub_saharan_africa	2003	1881.171		
gin	Guinea	sub_saharan_africa	2004	1943.51		
gin	Guinea	sub_saharan_africa	2005	1826.166		
gin	Guinea	sub_saharan_africa	2006	1892.172		
gin	Guinea	sub_saharan_africa	2007	1969.179		
gin	Guinea	sub_saharan_africa	2008	2189.199		
gin	Guinea	sub_saharan_africa	2009	2262.539		
gin	Guinea	sub_saharan_africa	2010	2603.57		
gmb	Gambia	sub_saharan_africa	1990	176.016	67.39852	
gmb	Gambia	sub_saharan_africa	1991	179.683		
gmb	Gambia	sub_saharan_africa	1992	179.683		
gmb	Gambia	sub_saharan_africa	1993	187.017		
gmb	Gambia	sub_saharan_africa	1994	187.017		
gmb	Gambia	sub_saharan_africa	1995	198.018		
gmb	Gambia	sub_saharan_africa	1996	198.018		
gmb	Gambia	sub_saharan_africa	1997	198.018		
gmb	Gambia	sub_saharan_africa	1998	212.686		
gmb	Gambia	sub_saharan_africa	1999	231.021		
gmb	Gambia	sub_saharan_africa	2000	245.689		
gmb	Gambia	sub_saharan_africa	2001	253.023		
gmb	Gambia	sub_saharan_africa	2002	289.693		
gmb	Gambia	sub_saharan_africa	2003	289.693		
gmb	Gambia	sub_saharan_africa	2004	293.36	77.22157	
gmb	Gambia	sub_saharan_africa	2005	293.36	74.78168	
gmb	Gambia	sub_saharan_africa	2006	308.028	76.45768	
gmb	Gambia	sub_saharan_africa	2007	352.032	86.41324	
gmb	Gambia	sub_saharan_africa	2008	366.7		
gmb	Gambia	sub_saharan_africa	2009	381.368		
gmb	Gambia	sub_saharan_africa	2010	432.706		
gnb	Guinea-Bissau	sub_saharan_africa	1990	172.349	73.72922	
gnb	Guinea-Bissau	sub_saharan_africa	1991	176.016		
gnb	Guinea-Bissau	sub_saharan_africa	1992	179.683		
gnb	Guinea-Bissau	sub_saharan_africa	1993	183.35		
gnb	Guinea-Bissau	sub_saharan_africa	1994	183.35		
gnb	Guinea-Bissau	sub_saharan_africa	1995	183.35		
gnb	Guinea-Bissau	sub_saharan_africa	1996	183.35		
gnb	Guinea-Bissau	sub_saharan_africa	1997	201.685		
gnb	Guinea-Bissau	sub_saharan_africa	1998	172.349		
gnb	Guinea-Bissau	sub_saharan_africa	1999	194.351		
gnb	Guinea-Bissau	sub_saharan_africa	2000	146.68		
gnb	Guinea-Bissau	sub_saharan_africa	2001	150.347		
gnb	Guinea-Bissau	sub_saharan_africa	2002	154.014		
gnb	Guinea-Bissau	sub_saharan_africa	2003	194.351		
gnb	Guinea-Bissau	sub_saharan_africa	2004	201.685	63.68743	
gnb	Guinea-Bissau	sub_saharan_africa	2005	212.686	63.00522	
gnb	Guinea-Bissau	sub_saharan_africa	2006	216.353	63.70919	
gnb	Guinea-Bissau	sub_saharan_africa	2007	231.021	65.70039	
gnb	Guinea-Bissau	sub_saharan_africa	2008	227.354		
gnb	Guinea-Bissau	sub_saharan_africa	2009	234.688		
gnb	Guinea-Bissau	sub_saharan_africa	2010	238.355		
gnq	Equatorial Guinea	sub_saharan_africa	1990	66.006		
gnq	Equatorial Guinea	sub_saharan_africa	1991	143.013		
gnq	Equatorial Guinea	sub_saharan_africa	1992	157.681		
gnq	Equatorial Guinea	sub_saharan_africa	1993	99.009		
gnq	Equatorial Guinea	sub_saharan_africa	1994	33.003		
gnq	Equatorial Guinea	sub_saharan_africa	1995	128.345		
gnq	Equatorial Guinea	sub_saharan_africa	1996	113.677		
gnq	Equatorial Guinea	sub_saharan_africa	1997	289.693		
gnq	Equatorial Guinea	sub_saharan_africa	1998	165.015		
gnq	Equatorial Guinea	sub_saharan_africa	1999	465.709		
gnq	Equatorial Guinea	sub_saharan_africa	2000	454.708		
gnq	Equatorial Guinea	sub_saharan_africa	2001	3094.948		
gnq	Equatorial Guinea	sub_saharan_africa	2002	4979.786		
gnq	Equatorial Guinea	sub_saharan_africa	2003	6017.547		
gnq	Equatorial Guinea	sub_saharan_africa	2004	5218.141	1051.29985	
gnq	Equatorial Guinea	sub_saharan_africa	2005	4712.095	1649.24332	
gnq	Equatorial Guinea	sub_saharan_africa	2006	4756.099	1897.20746	
gnq	Equatorial Guinea	sub_saharan_africa	2007	4796.436	2120.9969	
gnq	Equatorial Guinea	sub_saharan_africa	2008	4503.076		
gnq	Equatorial Guinea	sub_saharan_africa	2009	4620.42		
gnq	Equatorial Guinea	sub_saharan_africa	2010	4679.092		
grc	Greece	europe_central_asia	1990	74278.752	2102.67769	0.00091
grc	Greece	europe_central_asia	1991	74062.399	2094.6215	0.00088
grc	Greece	europe_central_asia	1992	75499.863	2129.89452	0.00087
grc	Greece	europe_central_asia	1993	75712.549	2090.76236	0.00086
grc	Greece	europe_central_asia	1994	77909.082	2138.25195	0.00087
grc	Greece	europe_central_asia	1995	78781.828	2147.13648	0.00087
grc	Greece	europe_central_asia	1996	80241.294	2206.10389	0.00085
grc	Greece	europe_central_asia	1997	83717.61	2282.13703	0.00088
grc	Greece	europe_central_asia	1998	87751.31	2389.79315	9e-04
grc	Greece	europe_central_asia	1999	86636.542	2390.08287	0.00087
grc	Greece	europe_central_asia	2000	91616.328	2506.63995	0.00091
grc	Greece	europe_central_asia	2001	93805.527	2578.11211	9e-04
grc	Greece	europe_central_asia	2002	93669.848	2597.74829	0.00092
grc	Greece	europe_central_asia	2003	95738.036	2666.45364	0.00089
grc	Greece	europe_central_asia	2004	97149.831	2711.46679	0.00092
grc	Greece	europe_central_asia	2005	98675.303	2753.0512	0.00092
grc	Greece	europe_central_asia	2006	97285.51	2742.62996	9e-04
grc	Greece	europe_central_asia	2007	98246.264	2734.75583	9e-04
grc	Greece	europe_central_asia	2008	95965.39	2745.49346	0.00087
grc	Greece	europe_central_asia	2009	91942.691	2649.6612	0.00089
grc	Greece	europe_central_asia	2010	83856.956	2482.11012	0.00081
grd	Grenada	america	1990	106.343	441.14119	
grd	Grenada	america	1991	110.01		
grd	Grenada	america	1992	117.344		
grd	Grenada	america	1993	121.011		
grd	Grenada	america	1994	143.013		
grd	Grenada	america	1995	150.347		
grd	Grenada	america	1996	154.014		
grd	Grenada	america	1997	168.682		
grd	Grenada	america	1998	176.016		
grd	Grenada	america	1999	194.351		
grd	Grenada	america	2000	190.684		
grd	Grenada	america	2001	194.351		
grd	Grenada	america	2002	205.352		
grd	Grenada	america	2003	216.353		
grd	Grenada	america	2004	205.352	720.85411	
grd	Grenada	america	2005	216.353	767.37025	
grd	Grenada	america	2006	231.021	784.43526	
grd	Grenada	america	2007	238.355	781.95895	
grd	Grenada	america	2008	253.023		
grd	Grenada	america	2009	253.023		
grd	Grenada	america	2010	260.357		
gtm	Guatemala	america	1990	5086.129	476.1671	0.00038
gtm	Guatemala	america	1991	5053.126	478.28755	0.00038
gtm	Guatemala	america	1992	6017.547	492.76297	0.00039
gtm	Guatemala	america	1993	5658.181	479.76042	0.00038
gtm	Guatemala	america	1994	6838.955	493.96012	0.00037
gtm	Guatemala	america	1995	7165.318	511.15806	0.00038
gtm	Guatemala	america	1996	6651.938	513.63722	0.00041
gtm	Guatemala	america	1997	7598.024	525.55992	0.00045
gtm	Guatemala	america	1998	8753.129	558.91422	0.00046
gtm	Guatemala	america	1999	8929.145	600.2719	0.00049
gtm	Guatemala	america	2000	9915.568	604.31579	0.00047
gtm	Guatemala	america	2001	10626.966	602.79451	0.00045
gtm	Guatemala	america	2002	11096.342	593.54314	0.00046
gtm	Guatemala	america	2003	10828.651	602.6144	0.00045
gtm	Guatemala	america	2004	11620.723	606.24759	0.00044
gtm	Guatemala	america	2005	12570.476	595.59043	0.00043
gtm	Guatemala	america	2006	12647.483	591.31315	0.00042
gtm	Guatemala	america	2007	12625.481	621.27521	0.00041
gtm	Guatemala	america	2008	11430.039	582.39989	0.00039
gtm	Guatemala	america	2009	11851.744	654.03325	0.00043
gtm	Guatemala	america	2010	11664.727	696.79463	
guy	Guyana	america	1990	1133.103	514.03371	
guy	Guyana	america	1991	1114.768		
guy	Guyana	america	1992	1045.095		
guy	Guyana	america	1993	1045.095		
guy	Guyana	america	1994	1386.126		
guy	Guyana	america	1995	1463.133		
guy	Guyana	america	1996	1518.138		
guy	Guyana	america	1997	1591.478		
guy	Guyana	america	1998	1657.484		
guy	Guyana	america	1999	1679.486		
guy	Guyana	america	2000	1609.813		
guy	Guyana	america	2001	1595.145		
guy	Guyana	america	2002	1580.477		
guy	Guyana	america	2003	1565.809		
guy	Guyana	america	2004	1628.148	637.26299	
guy	Guyana	america	2005	1437.464	659.16857	
guy	Guyana	america	2006	1290.784	667.02152	
guy	Guyana	america	2007	1562.142	668.56629	
guy	Guyana	america	2008	1558.475		
guy	Guyana	america	2009	1565.809		
guy	Guyana	america	2010	1719.823		
hnd	Honduras	america	1990	2592.569	480.20535	0.00035
hnd	Honduras	america	1991	2698.912	470.67295	0.00034
hnd	Honduras	america	1992	3076.613	477.04692	0.00033
hnd	Honduras	america	1993	2849.259	473.93488	0.00032
hnd	Honduras	america	1994	3336.97	478.36078	0.00031
hnd	Honduras	america	1995	3879.686	494.65104	3e-04
hnd	Honduras	america	1996	3960.36	483.20552	3e-04
hnd	Honduras	america	1997	4158.378	513.73024	0.00033
hnd	Honduras	america	1998	4649.756	537.0386	0.00032
hnd	Honduras	america	1999	4741.431	459.8945	0.00024
hnd	Honduras	america	2000	5031.124	458.43597	0.00024
hnd	Honduras	america	2001	5713.186	481.93629	0.00024
hnd	Honduras	america	2002	6090.887	489.00397	0.00024
hnd	Honduras	america	2003	6769.282	518.66091	0.00025
hnd	Honduras	america	2004	7367.003	545.82294	0.00025
hnd	Honduras	america	2005	7554.02	557.40341	0.00026
hnd	Honduras	america	2006	7007.637	529.55762	0.00028
hnd	Honduras	america	2007	8778.798	608.4232	3e-04
hnd	Honduras	america	2008	8672.455	590.82993	0.00028
hnd	Honduras	america	2009	7873.049	554.67945	0.00029
hnd	Honduras	america	2010	7975.725	556.94688	
hrv	Croatia	europe_central_asia	1992	16417.159	1673.25996	0.00094
hrv	Croatia	europe_central_asia	1993	16750.856	1666.03082	0.00098
hrv	Croatia	europe_central_asia	1994	16490.499	1629.83183	0.00088
hrv	Croatia	europe_central_asia	1995	16985.544	1674.41101	9e-04
hrv	Croatia	europe_central_asia	1996	16956.208	1795.65999	0.00091
hrv	Croatia	europe_central_asia	1997	18907.052	1866.66448	0.00089
hrv	Croatia	europe_central_asia	1998	20153.832	1958.89469	0.00088
hrv	Croatia	europe_central_asia	1999	19992.484	1912.81928	0.00079
hrv	Croatia	europe_central_asia	2000	19339.758	1894.74356	8e-04
hrv	Croatia	europe_central_asia	2001	20395.854	1960.54662	0.00084
hrv	Croatia	europe_central_asia	2002	21473.952	2016.98153	0.00083
hrv	Croatia	europe_central_asia	2003	22984.756	2163.80856	0.00084
hrv	Croatia	europe_central_asia	2004	22376.034	2163.35796	0.00087
hrv	Croatia	europe_central_asia	2005	22592.387	2194.35457	0.00086
hrv	Croatia	europe_central_asia	2006	22607.055	2183.13604	0.00094
hrv	Croatia	europe_central_asia	2007	23828.166	2272.14089	0.00092
hrv	Croatia	europe_central_asia	2008	22592.387	2215.90129	9e-04
hrv	Croatia	europe_central_asia	2009	21165.924	2145.36253	0.00092
hrv	Croatia	europe_central_asia	2010	20172.167	2124.91928	
hrv	Croatia	europe_central_asia	1990		1980.09833	0.00114
hrv	Croatia	europe_central_asia	1991		1811.53481	0.00106
hti	Haiti	america	1990	993.757	219.79309	0.00018
hti	Haiti	america	1991	997.424	215.14619	0.00017
hti	Haiti	america	1992	909.416	219.07547	0.00018
hti	Haiti	america	1993	663.727	207.65904	0.00018
hti	Haiti	america	1994	300.694	187.16178	0.00018
hti	Haiti	america	1995	902.082	216.52686	0.00018
hti	Haiti	america	1996	1034.094	243.99988	2e-04
hti	Haiti	america	1997	1367.791	252.46319	0.00019
hti	Haiti	america	1998	1232.112	248.1681	0.00019
hti	Haiti	america	1999	1331.121	247.10598	0.00019
hti	Haiti	america	2000	1367.791	235.14469	0.00018
hti	Haiti	america	2001	1569.476	236.28866	0.00018
hti	Haiti	america	2002	1826.166	261.37451	0.00019
hti	Haiti	america	2003	1734.491	247.08329	0.00018
hti	Haiti	america	2004	1987.514	250.87162	0.00018
hti	Haiti	america	2005	2075.522	367.69702	0.00021
hti	Haiti	america	2006	2112.192	372.72597	0.00021
hti	Haiti	america	2007	2390.884	384.51655	0.00021
hti	Haiti	america	2008	2398.218	383.51972	2e-04
hti	Haiti	america	2009	2269.873	383.23453	0.00019
hti	Haiti	america	2010	2126.86	379.67184	
hun	Hungary	europe_central_asia	1990	69647.331	2774.49203	0.00141
hun	Hungary	europe_central_asia	1991	66585.386	2642.92257	0.00138
hun	Hungary	europe_central_asia	1992	60395.49	2423.17945	0.00134
hun	Hungary	europe_central_asia	1993	61917.295	2481.44841	0.00132
hun	Hungary	europe_central_asia	1994	58884.686	2406.68835	0.00128
hun	Hungary	europe_central_asia	1995	60369.821	2503.0778	0.00135
hun	Hungary	europe_central_asia	1996	62063.975	2572.97436	0.00132
hun	Hungary	europe_central_asia	1997	60886.868	2527.30163	0.00129
hun	Hungary	europe_central_asia	1998	59163.378	2502.20405	0.00121
hun	Hungary	europe_central_asia	1999	58800.345	2490.7126	0.00116
hun	Hungary	europe_central_asia	2000	55826.408	2448.14034	0.00114
hun	Hungary	europe_central_asia	2001	56977.846	2512.67485	0.00111
hun	Hungary	europe_central_asia	2002	56064.763	2520.15247	0.0011
hun	Hungary	europe_central_asia	2003	59053.368	2580.2075	0.00103
hun	Hungary	europe_central_asia	2004	57458.223	2579.29172	0.00101
hun	Hungary	europe_central_asia	2005	58019.274	2731.0397	0.00103
hun	Hungary	europe_central_asia	2006	57388.55	2713.25708	0.00103
hun	Hungary	europe_central_asia	2007	56035.427	2658.03637	0.00102
hun	Hungary	europe_central_asia	2008	54843.652	2636.64677	0.00105
hun	Hungary	europe_central_asia	2009	48510.743	2478.1017	0.0011
hun	Hungary	europe_central_asia	2010	50223.232	2568.94899	0.0011
idn	Indonesia	east_asia_pacific	1990	149565.929	543.70487	0.00092
idn	Indonesia	east_asia_pacific	1991	179730.671	560.51531	0.00098
idn	Indonesia	east_asia_pacific	1992	202576.081	574.48475	0.00098
idn	Indonesia	east_asia_pacific	1993	218600.871	620.71033	0.00101
idn	Indonesia	east_asia_pacific	1994	221413.46	611.7073	0.00106
idn	Indonesia	east_asia_pacific	1995	224941.114	664.35734	0.00108
idn	Indonesia	east_asia_pacific	1996	253290.691	678.27168	0.00111
idn	Indonesia	east_asia_pacific	1997	278658.997	691.00222	0.00112
idn	Indonesia	east_asia_pacific	1998	214200.471	666.39995	0.00111
idn	Indonesia	east_asia_pacific	1999	241988.997	688.38201	0.00116
idn	Indonesia	east_asia_pacific	2000	263418.945	735.82086	0.00111
idn	Indonesia	east_asia_pacific	2001	294907.474	742.69678	0.00112
idn	Indonesia	east_asia_pacific	2002	306737.216	759.64255	0.00113
idn	Indonesia	east_asia_pacific	2003	316792.13	751.30894	0.00115
idn	Indonesia	east_asia_pacific	2004	337635.358	789.92699	0.00118
idn	Indonesia	east_asia_pacific	2005	341991.754	792.92688	0.00123
idn	Indonesia	east_asia_pacific	2006	345119.705	800.53944	0.00136
idn	Indonesia	east_asia_pacific	2007	375544.804	785.99278	0.00137
idn	Indonesia	east_asia_pacific	2008	416560.199	790.78442	0.00138
idn	Indonesia	east_asia_pacific	2009	446409.579	843.45253	0.00148
idn	Indonesia	east_asia_pacific	2010	428760.308	874.58064	
ind	India	south_asia	1990	619154.615	351.34077	0.00033
ind	India	south_asia	1991	658189.83	358.66187	0.00034
ind	India	south_asia	1992	699087.881	364.39514	0.00034
ind	India	south_asia	1993	723697.118	365.83442	0.00033
ind	India	south_asia	1994	764730.848	372.56455	0.00034
ind	India	south_asia	1995	811562.105	386.47099	0.00035
ind	India	south_asia	1996	882324.204	390.80777	0.00035
ind	India	south_asia	1997	917685.085	398.77052	0.00035
ind	India	south_asia	1998	936221.77	400.87884	0.00035
ind	India	south_asia	1999	995766.516	416.37397	0.00035
ind	India	south_asia	2000	1031853.463	418.68428	0.00035
ind	India	south_asia	2001	1041152.975	417.38199	0.00035
ind	India	south_asia	2002	1054258.833	422.62733	0.00035
ind	India	south_asia	2003	1099597.621	425.63279	0.00036
ind	India	south_asia	2004	1154320.262	441.06478	0.00036
ind	India	south_asia	2005	1222563.132	451.13831	0.00037
ind	India	south_asia	2006	1303717.509	467.54576	0.00038
ind	India	south_asia	2007	1407607.286	486.55048	0.00039
ind	India	south_asia	2008	1568379.567	503.03558	0.00039
ind	India	south_asia	2009	1738645.711	546.17673	0.00042
ind	India	south_asia	2010	1719690.988	563.1593	
irl	Ireland	europe_central_asia	1990	31217.171	2820.41017	0.00098
irl	Ireland	europe_central_asia	1991	31400.521	2827.8445	0.00093
irl	Ireland	europe_central_asia	1992	31033.821	2775.218	0.00087
irl	Ireland	europe_central_asia	1993	31261.175	2813.71046	0.00097
irl	Ireland	europe_central_asia	1994	32672.97	2941.61324	0.00099
irl	Ireland	europe_central_asia	1995	32969.997	2951.91309	0.00114
irl	Ireland	europe_central_asia	1996	34906.173	3122.33561	0.00097
irl	Ireland	europe_central_asia	1997	36416.977	3255.49845	0.00078
irl	Ireland	europe_central_asia	1998	38554.838	3417.56853	0.00066
irl	Ireland	europe_central_asia	1999	40153.65	3544.38762	0.00066
irl	Ireland	europe_central_asia	2000	41228.081	3626.74716	0.00057
irl	Ireland	europe_central_asia	2001	44029.669	3713.51387	0.00046
irl	Ireland	europe_central_asia	2002	43413.613	3661.32224	0.00039
irl	Ireland	europe_central_asia	2003	42687.547	3515.0945	0.00046
irl	Ireland	europe_central_asia	2004	43761.978	3558.08594	0.00046
irl	Ireland	europe_central_asia	2005	43538.291	3503.64286	0.00039
irl	Ireland	europe_central_asia	2006	43160.59	3424.16085	0.00038
irl	Ireland	europe_central_asia	2007	44638.391	3416.03095	0.00033
irl	Ireland	europe_central_asia	2008	42999.242	3293.88464	0.00035
irl	Ireland	europe_central_asia	2009	40314.998	3149.56514	0.00035
irl	Ireland	europe_central_asia	2010	40054.641	3152.00361	0.00044
irn	Iran	middle_east_north_africa	1990	210463.798	1233.03706	0.00327
irn	Iran	middle_east_north_africa	1991	227401.671	1339.52221	0.0035
irn	Iran	middle_east_north_africa	1992	228468.768	1388.6332	0.00354
